"VM","Metric","Value","Unit","Timestamp","Date","Time"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 14:00:00","2025-12-01","14:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 13:30:00","2025-12-01","13:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 13:00:00","2025-12-01","13:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 12:30:00","2025-12-01","12:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 12:00:00","2025-12-01","12:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 11:30:00","2025-12-01","11:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 11:00:00","2025-12-01","11:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 10:30:00","2025-12-01","10:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 10:00:00","2025-12-01","10:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 09:30:00","2025-12-01","09:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 09:00:00","2025-12-01","09:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 08:30:00","2025-12-01","08:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 08:00:00","2025-12-01","08:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 07:30:00","2025-12-01","07:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 07:00:00","2025-12-01","07:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 06:30:00","2025-12-01","06:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 06:00:00","2025-12-01","06:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 05:30:00","2025-12-01","05:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 05:00:00","2025-12-01","05:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 04:30:00","2025-12-01","04:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 04:00:00","2025-12-01","04:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 03:30:00","2025-12-01","03:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 03:00:00","2025-12-01","03:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 02:30:00","2025-12-01","02:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 02:00:00","2025-12-01","02:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 01:30:00","2025-12-01","01:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 01:00:00","2025-12-01","01:00"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 00:30:00","2025-12-01","00:30"
"ntmaster-psi","disk.unshared.latest","367001600","KB","01.12.25 00:00:00","2025-12-01","00:00"
"ntmaster-psi","disk.usage.average","35","KBps","01.12.25 23:30:00","2025-12-01","23:30"
"ntmaster-psi","disk.usage.average","24","KBps","01.12.25 23:00:00","2025-12-01","23:00"
"ntmaster-psi","disk.usage.average","26","KBps","01.12.25 22:30:00","2025-12-01","22:30"
"ntmaster-psi","disk.usage.average","25","KBps","01.12.25 22:00:00","2025-12-01","22:00"
"ntmaster-psi","disk.usage.average","40","KBps","01.12.25 21:30:00","2025-12-01","21:30"
"ntmaster-psi","disk.usage.average","24","KBps","01.12.25 21:00:00","2025-12-01","21:00"
"ntmaster-psi","disk.usage.average","23","KBps","01.12.25 20:30:00","2025-12-01","20:30"
"ntmaster-psi","disk.usage.average","172","KBps","01.12.25 20:00:00","2025-12-01","20:00"
"ntmaster-psi","disk.usage.average","25","KBps","01.12.25 19:30:00","2025-12-01","19:30"
"ntmaster-psi","disk.usage.average","26","KBps","01.12.25 19:00:00","2025-12-01","19:00"
"ntmaster-psi","disk.usage.average","24","KBps","01.12.25 18:30:00","2025-12-01","18:30"
"ntmaster-psi","disk.usage.average","26","KBps","01.12.25 18:00:00","2025-12-01","18:00"
"ntmaster-psi","disk.usage.average","25","KBps","01.12.25 17:30:00","2025-12-01","17:30"
"ntmaster-psi","disk.usage.average","27","KBps","01.12.25 17:00:00","2025-12-01","17:00"
"ntmaster-psi","disk.usage.average","422","KBps","01.12.25 16:30:00","2025-12-01","16:30"
"ntmaster-psi","disk.usage.average","31","KBps","01.12.25 16:00:00","2025-12-01","16:00"
"ntmaster-psi","disk.usage.average","34","KBps","01.12.25 15:30:00","2025-12-01","15:30"
"ntmaster-psi","disk.usage.average","29","KBps","01.12.25 15:00:00","2025-12-01","15:00"
"ntmaster-psi","disk.usage.average","34","KBps","01.12.25 14:30:00","2025-12-01","14:30"
"ntmaster-psi","disk.usage.average","27","KBps","01.12.25 14:00:00","2025-12-01","14:00"
"ntmaster-psi","disk.usage.average","26","KBps","01.12.25 13:30:00","2025-12-01","13:30"
"ntmaster-psi","disk.usage.average","26","KBps","01.12.25 13:00:00","2025-12-01","13:00"
"ntmaster-psi","disk.usage.average","28","KBps","01.12.25 12:30:00","2025-12-01","12:30"
"ntmaster-psi","disk.usage.average","64","KBps","01.12.25 12:00:00","2025-12-01","12:00"
"ntmaster-psi","disk.usage.average","27","KBps","01.12.25 11:30:00","2025-12-01","11:30"
"ntmaster-psi","disk.usage.average","29","KBps","01.12.25 11:00:00","2025-12-01","11:00"
"ntmaster-psi","disk.usage.average","28","KBps","01.12.25 10:30:00","2025-12-01","10:30"
"ntmaster-psi","disk.usage.average","30","KBps","01.12.25 10:00:00","2025-12-01","10:00"
"ntmaster-psi","disk.usage.average","29","KBps","01.12.25 09:30:00","2025-12-01","09:30"
"ntmaster-psi","disk.usage.average","37","KBps","01.12.25 09:00:00","2025-12-01","09:00"
"ntmaster-psi","disk.usage.average","30","KBps","01.12.25 08:30:00","2025-12-01","08:30"
"ntmaster-psi","disk.usage.average","35","KBps","01.12.25 08:00:00","2025-12-01","08:00"
"ntmaster-psi","disk.usage.average","42","KBps","01.12.25 07:30:00","2025-12-01","07:30"
"ntmaster-psi","disk.usage.average","24","KBps","01.12.25 07:00:00","2025-12-01","07:00"
"ntmaster-psi","disk.usage.average","24","KBps","01.12.25 06:30:00","2025-12-01","06:30"
"ntmaster-psi","disk.usage.average","35","KBps","01.12.25 06:00:00","2025-12-01","06:00"
"ntmaster-psi","disk.usage.average","25","KBps","01.12.25 05:30:00","2025-12-01","05:30"
"ntmaster-psi","disk.usage.average","24","KBps","01.12.25 05:00:00","2025-12-01","05:00"
"ntmaster-psi","disk.usage.average","24","KBps","01.12.25 04:30:00","2025-12-01","04:30"
"ntmaster-psi","disk.usage.average","25","KBps","01.12.25 04:00:00","2025-12-01","04:00"
"ntmaster-psi","disk.usage.average","23","KBps","01.12.25 03:30:00","2025-12-01","03:30"
"ntmaster-psi","disk.usage.average","26","KBps","01.12.25 03:00:00","2025-12-01","03:00"
"ntmaster-psi","disk.usage.average","35","KBps","01.12.25 02:30:00","2025-12-01","02:30"
"ntmaster-psi","disk.usage.average","25","KBps","01.12.25 02:00:00","2025-12-01","02:00"
"ntmaster-psi","disk.usage.average","28","KBps","01.12.25 01:30:00","2025-12-01","01:30"
"ntmaster-psi","disk.usage.average","25","KBps","01.12.25 01:00:00","2025-12-01","01:00"
"ntmaster-psi","disk.usage.average","249","KBps","01.12.25 00:30:00","2025-12-01","00:30"
"ntmaster-psi","disk.usage.average","24","KBps","01.12.25 00:00:00","2025-12-01","00:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 23:30:00","2025-12-01","23:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 23:00:00","2025-12-01","23:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 22:30:00","2025-12-01","22:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 22:00:00","2025-12-01","22:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 21:30:00","2025-12-01","21:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 21:00:00","2025-12-01","21:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 20:30:00","2025-12-01","20:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 20:00:00","2025-12-01","20:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 19:30:00","2025-12-01","19:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 19:00:00","2025-12-01","19:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 18:30:00","2025-12-01","18:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 18:00:00","2025-12-01","18:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 17:30:00","2025-12-01","17:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 17:00:00","2025-12-01","17:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 16:30:00","2025-12-01","16:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 16:00:00","2025-12-01","16:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 15:30:00","2025-12-01","15:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 15:00:00","2025-12-01","15:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 14:30:00","2025-12-01","14:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 14:00:00","2025-12-01","14:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 13:30:00","2025-12-01","13:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 13:00:00","2025-12-01","13:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 12:30:00","2025-12-01","12:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 12:00:00","2025-12-01","12:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 11:30:00","2025-12-01","11:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 11:00:00","2025-12-01","11:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 10:30:00","2025-12-01","10:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 10:00:00","2025-12-01","10:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 09:30:00","2025-12-01","09:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 09:00:00","2025-12-01","09:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 08:30:00","2025-12-01","08:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 08:00:00","2025-12-01","08:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 07:30:00","2025-12-01","07:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 07:00:00","2025-12-01","07:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 06:30:00","2025-12-01","06:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 06:00:00","2025-12-01","06:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 05:30:00","2025-12-01","05:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 05:00:00","2025-12-01","05:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 04:30:00","2025-12-01","04:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 04:00:00","2025-12-01","04:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 03:30:00","2025-12-01","03:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 03:00:00","2025-12-01","03:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 02:30:00","2025-12-01","02:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 02:00:00","2025-12-01","02:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 01:30:00","2025-12-01","01:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 01:00:00","2025-12-01","01:00"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 00:30:00","2025-12-01","00:30"
"ntmaster-psi","disk.used.latest","384578946","KB","01.12.25 00:00:00","2025-12-01","00:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 23:30:00","2025-12-01","23:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 23:00:00","2025-12-01","23:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 22:30:00","2025-12-01","22:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 22:00:00","2025-12-01","22:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 21:30:00","2025-12-01","21:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 21:00:00","2025-12-01","21:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 20:30:00","2025-12-01","20:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 20:00:00","2025-12-01","20:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 19:30:00","2025-12-01","19:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 19:00:00","2025-12-01","19:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 18:30:00","2025-12-01","18:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 18:00:00","2025-12-01","18:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 17:30:00","2025-12-01","17:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 17:00:00","2025-12-01","17:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 16:30:00","2025-12-01","16:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 16:00:00","2025-12-01","16:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 15:30:00","2025-12-01","15:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 15:00:00","2025-12-01","15:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 14:30:00","2025-12-01","14:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 14:00:00","2025-12-01","14:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 13:30:00","2025-12-01","13:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 13:00:00","2025-12-01","13:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 12:30:00","2025-12-01","12:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 12:00:00","2025-12-01","12:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 11:30:00","2025-12-01","11:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 11:00:00","2025-12-01","11:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 10:30:00","2025-12-01","10:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 10:00:00","2025-12-01","10:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 09:30:00","2025-12-01","09:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 09:00:00","2025-12-01","09:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 08:30:00","2025-12-01","08:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 08:00:00","2025-12-01","08:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 07:30:00","2025-12-01","07:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 07:00:00","2025-12-01","07:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 06:30:00","2025-12-01","06:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 06:00:00","2025-12-01","06:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 05:30:00","2025-12-01","05:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 05:00:00","2025-12-01","05:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 04:30:00","2025-12-01","04:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 04:00:00","2025-12-01","04:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 03:30:00","2025-12-01","03:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 03:00:00","2025-12-01","03:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 02:30:00","2025-12-01","02:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 02:00:00","2025-12-01","02:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 01:30:00","2025-12-01","01:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 01:00:00","2025-12-01","01:00"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 00:30:00","2025-12-01","00:30"
"ntmaster-psi","disk.used.latest","0","KB","01.12.25 00:00:00","2025-12-01","00:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 23:30:00","2025-12-01","23:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 23:00:00","2025-12-01","23:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 22:30:00","2025-12-01","22:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 22:00:00","2025-12-01","22:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 21:30:00","2025-12-01","21:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 21:00:00","2025-12-01","21:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 20:30:00","2025-12-01","20:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 20:00:00","2025-12-01","20:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 19:30:00","2025-12-01","19:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 19:00:00","2025-12-01","19:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 18:30:00","2025-12-01","18:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 18:00:00","2025-12-01","18:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 17:30:00","2025-12-01","17:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 17:00:00","2025-12-01","17:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 16:30:00","2025-12-01","16:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 16:00:00","2025-12-01","16:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 15:30:00","2025-12-01","15:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 15:00:00","2025-12-01","15:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 14:30:00","2025-12-01","14:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 14:00:00","2025-12-01","14:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 13:30:00","2025-12-01","13:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 13:00:00","2025-12-01","13:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 12:30:00","2025-12-01","12:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 12:00:00","2025-12-01","12:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 11:30:00","2025-12-01","11:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 11:00:00","2025-12-01","11:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 10:30:00","2025-12-01","10:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 10:00:00","2025-12-01","10:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 09:30:00","2025-12-01","09:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 09:00:00","2025-12-01","09:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 08:30:00","2025-12-01","08:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 08:00:00","2025-12-01","08:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 07:30:00","2025-12-01","07:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 07:00:00","2025-12-01","07:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 06:30:00","2025-12-01","06:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 06:00:00","2025-12-01","06:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 05:30:00","2025-12-01","05:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 05:00:00","2025-12-01","05:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 04:30:00","2025-12-01","04:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 04:00:00","2025-12-01","04:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 03:30:00","2025-12-01","03:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 03:00:00","2025-12-01","03:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 02:30:00","2025-12-01","02:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 02:00:00","2025-12-01","02:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 01:30:00","2025-12-01","01:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 01:00:00","2025-12-01","01:00"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 00:30:00","2025-12-01","00:30"
"ntmaster-psi","disk.used.latest","367001600","KB","01.12.25 00:00:00","2025-12-01","00:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 23:30:00","2025-12-01","23:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 23:00:00","2025-12-01","23:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 22:30:00","2025-12-01","22:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 22:00:00","2025-12-01","22:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 21:30:00","2025-12-01","21:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 21:00:00","2025-12-01","21:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 20:30:00","2025-12-01","20:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 20:00:00","2025-12-01","20:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 19:30:00","2025-12-01","19:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 19:00:00","2025-12-01","19:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 18:30:00","2025-12-01","18:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 18:00:00","2025-12-01","18:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 17:30:00","2025-12-01","17:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 17:00:00","2025-12-01","17:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 16:30:00","2025-12-01","16:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 16:00:00","2025-12-01","16:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 15:30:00","2025-12-01","15:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 15:00:00","2025-12-01","15:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 14:30:00","2025-12-01","14:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 14:00:00","2025-12-01","14:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 13:30:00","2025-12-01","13:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 13:00:00","2025-12-01","13:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 12:30:00","2025-12-01","12:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 12:00:00","2025-12-01","12:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 11:30:00","2025-12-01","11:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 11:00:00","2025-12-01","11:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 10:30:00","2025-12-01","10:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 10:00:00","2025-12-01","10:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 09:30:00","2025-12-01","09:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 09:00:00","2025-12-01","09:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 08:30:00","2025-12-01","08:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 08:00:00","2025-12-01","08:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 07:30:00","2025-12-01","07:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 07:00:00","2025-12-01","07:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 06:30:00","2025-12-01","06:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 06:00:00","2025-12-01","06:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 05:30:00","2025-12-01","05:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 05:00:00","2025-12-01","05:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 04:30:00","2025-12-01","04:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 04:00:00","2025-12-01","04:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 03:30:00","2025-12-01","03:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 03:00:00","2025-12-01","03:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 02:30:00","2025-12-01","02:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 02:00:00","2025-12-01","02:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 01:30:00","2025-12-01","01:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 01:00:00","2025-12-01","01:00"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 00:30:00","2025-12-01","00:30"
"ntmaster-psi","disk.used.latest","800130","KB","01.12.25 00:00:00","2025-12-01","00:00"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 23:30:00","2025-12-01","23:30"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 23:00:00","2025-12-01","23:00"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 22:30:00","2025-12-01","22:30"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 22:00:00","2025-12-01","22:00"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 21:30:00","2025-12-01","21:30"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 21:00:00","2025-12-01","21:00"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 20:30:00","2025-12-01","20:30"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 20:00:00","2025-12-01","20:00"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 19:30:00","2025-12-01","19:30"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 19:00:00","2025-12-01","19:00"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 18:30:00","2025-12-01","18:30"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 18:00:00","2025-12-01","18:00"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 17:30:00","2025-12-01","17:30"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 17:00:00","2025-12-01","17:00"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 16:30:00","2025-12-01","16:30"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 16:00:00","2025-12-01","16:00"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 15:30:00","2025-12-01","15:30"
"ntmaster-psi","disk.used.latest","16777216","KB","01.12.25 15:00:00","2025-12-01","15:00"
